penerima_id,jenis_makanan_dibutuhkan,jumlah_dibutuhkan,lokasi_penerima,jumlah_diterima,makanan_layak_konsumsi,is_halal,is_for_child,is_for_elderly,is_alergan_free
R700,"['makanan', 'minuman']",10,"(-5.41764364212583, 105.26706153894006)",1,['layak konsumsi'],True,True,False,True
R701,['minuman'],2,"(-5.43625184250918, 105.24627163411641)",1,tidak layak konsumsi,False,False,False,False
R702,"['minuman', 'makanan']",7,"(-5.38576107750209, 105.21176772565603)",0,['hampir kadaluarsa'],False,True,True,True
R703,['minuman'],3,"(-5.4199584430738, 105.23907369465049)",0,tidak layak konsumsi,False,False,False,False
R704,"['makanan', 'minuman']",8,"(-5.40907601196404, 105.22055236895108)",3,tidak layak konsumsi,False,False,False,False
R705,['makanan'],4,"(-5.42797033466819, 105.243786452884)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,False
R706,['minuman'],3,"(-5.41776859107772, 105.30657772022673)",5,tidak layak konsumsi,False,False,False,False
R707,['makanan'],9,"(-5.41202036219076, 105.2455292600066)",4,tidak layak konsumsi,False,False,False,False
R708,['minuman'],10,"(-5.3851364671289, 105.27392250137397)",5,tidak layak konsumsi,False,False,False,False
R709,"['minuman', 'makanan']",7,"(-5.43457709989794, 105.25903150362245)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R710,['minuman'],9,"(-5.3971894592287, 105.27942668898034)",2,tidak layak konsumsi,False,False,False,False
R711,"['minuman', 'makanan']",9,"(-5.38756136772207, 105.25232490998158)",3,tidak layak konsumsi,False,False,False,False
R712,"['minuman', 'makanan']",4,"(-5.3741202211328, 105.21447321728289)",2,['layak konsumsi'],True,True,True,False
R713,['makanan'],7,"(-5.42942679238463, 105.2301555636148)",2,tidak layak konsumsi,False,False,False,False
R714,['minuman'],7,"(-5.38206860138317, 105.22007556224102)",3,tidak layak konsumsi,False,False,False,False
R715,['minuman'],1,"(-5.41858338437802, 105.27935980318667)",1,tidak layak konsumsi,False,False,False,False
R716,"['minuman', 'makanan']",3,"(-5.39063959454774, 105.29904711900313)",0,tidak layak konsumsi,False,False,False,False
R717,['makanan'],5,"(-5.40215103202735, 105.2325476084117)",4,tidak layak konsumsi,False,False,False,False
R718,"['makanan', 'minuman']",4,"(-5.43467702870666, 105.27085881483077)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,False
R719,"['minuman', 'makanan']",6,"(-5.41822212311718, 105.28380705469681)",3,tidak layak konsumsi,False,False,False,False
R720,['makanan'],3,"(-5.42587711687878, 105.23027794478988)",4,['layak konsumsi'],False,True,True,False
R721,['makanan'],10,"(-5.37677680035056, 105.31402838708186)",5,tidak layak konsumsi,False,False,False,False
R722,['minuman'],7,"(-5.41829172066095, 105.22563839900094)",1,tidak layak konsumsi,False,False,False,False
R723,['makanan'],5,"(-5.41202493725688, 105.21388861575359)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R724,"['makanan', 'minuman']",3,"(-5.39548682196663, 105.27636948081425)",0,tidak layak konsumsi,False,False,False,False
R725,"['minuman', 'makanan']",6,"(-5.39363193976998, 105.31313414429745)",1,tidak layak konsumsi,False,False,False,False
R726,"['minuman', 'makanan']",4,"(-5.37845170295963, 105.3082737037531)",1,['hampir kadaluarsa'],False,False,True,False
R727,['makanan'],5,"(-5.40014658198598, 105.24906371131455)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R728,"['makanan', 'minuman']",10,"(-5.37813299835588, 105.24301648151629)",2,"['hampir kadaluarsa', 'layak konsumsi']",False,False,True,False
R729,['minuman'],4,"(-5.41460257852288, 105.22714969631916)",2,['layak konsumsi'],True,False,True,True
R730,"['minuman', 'makanan']",8,"(-5.3793064522376, 105.23171342240211)",1,tidak layak konsumsi,False,False,False,False
R731,"['makanan', 'minuman']",10,"(-5.3864070082289, 105.29362498861296)",2,['layak konsumsi'],True,True,False,False
R732,['makanan'],8,"(-5.43706279933092, 105.26462624792696)",2,tidak layak konsumsi,False,False,False,False
R733,"['makanan', 'minuman']",1,"(-5.41565421857891, 105.27695261019399)",4,tidak layak konsumsi,False,False,False,False
R734,"['minuman', 'makanan']",4,"(-5.41303716905499, 105.24830207810125)",0,['layak konsumsi'],True,False,False,True
R735,"['makanan', 'minuman']",8,"(-5.43737447958647, 105.21198597375779)",4,tidak layak konsumsi,False,False,False,False
R736,"['makanan', 'minuman']",2,"(-5.37784950003322, 105.21290888671692)",3,tidak layak konsumsi,False,False,False,False
R737,['makanan'],5,"(-5.41397615385255, 105.2599344153956)",4,"['hampir kadaluarsa', 'layak konsumsi']",True,True,True,True
R738,['minuman'],4,"(-5.40040038087913, 105.30567730896088)",0,tidak layak konsumsi,False,False,False,False
R739,['minuman'],9,"(-5.39677091043112, 105.26206377330782)",0,['layak konsumsi'],True,False,False,False
R740,['makanan'],9,"(-5.37882261788795, 105.25308325212056)",4,tidak layak konsumsi,False,False,False,False
R741,['minuman'],7,"(-5.40150322806467, 105.22837827845015)",4,tidak layak konsumsi,False,False,False,False
R742,['minuman'],9,"(-5.39257305232091, 105.210705778192)",4,tidak layak konsumsi,False,False,False,False
R743,"['makanan', 'minuman']",7,"(-5.37481562070567, 105.24790779980171)",0,['hampir kadaluarsa'],True,False,False,False
R744,['minuman'],5,"(-5.37722351659301, 105.31063692917988)",0,tidak layak konsumsi,False,False,False,False
R745,['makanan'],5,"(-5.40080434327771, 105.2573418185775)",3,tidak layak konsumsi,False,False,False,False
R746,['minuman'],9,"(-5.38891965613668, 105.23078227233871)",5,tidak layak konsumsi,False,False,False,False
R747,"['minuman', 'makanan']",7,"(-5.41714140678832, 105.29497016281562)",4,['hampir kadaluarsa'],True,True,False,True
R748,['minuman'],1,"(-5.40661659024593, 105.27742376910803)",2,['hampir kadaluarsa'],True,True,True,True
R749,"['minuman', 'makanan']",3,"(-5.40204670706966, 105.21119676519463)",2,tidak layak konsumsi,False,False,False,False
R750,"['minuman', 'makanan']",2,"(-5.39178693911708, 105.28743390908261)",4,['layak konsumsi'],False,True,False,False
R751,"['minuman', 'makanan']",8,"(-5.38185077886106, 105.30151869264616)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R752,"['minuman', 'makanan']",9,"(-5.42178061305229, 105.22374879837815)",4,['hampir kadaluarsa'],True,False,True,True
R753,['makanan'],4,"(-5.38573089458858, 105.22718775465162)",5,tidak layak konsumsi,False,False,False,False
R754,"['minuman', 'makanan']",2,"(-5.43353679536227, 105.27883431342778)",3,tidak layak konsumsi,False,False,False,False
R755,['makanan'],4,"(-5.38300214626507, 105.24998820811953)",1,tidak layak konsumsi,False,False,False,False
R756,['makanan'],4,"(-5.41675277410757, 105.31308747267806)",1,tidak layak konsumsi,False,False,False,False
R757,"['minuman', 'makanan']",6,"(-5.41205516057865, 105.26108698370571)",5,['hampir kadaluarsa'],True,False,True,True
R758,"['minuman', 'makanan']",2,"(-5.40296070117058, 105.24207710564956)",2,tidak layak konsumsi,False,False,False,False
R759,"['minuman', 'makanan']",4,"(-5.39212716914542, 105.24301696707901)",1,['hampir kadaluarsa'],False,True,False,True
R760,['makanan'],3,"(-5.39595635469385, 105.29738875354235)",1,tidak layak konsumsi,False,False,False,False
R761,"['minuman', 'makanan']",5,"(-5.43738917085093, 105.24771050224697)",2,"['hampir kadaluarsa', 'layak konsumsi']",True,True,False,False
R762,['minuman'],6,"(-5.41980073284162, 105.2732908539325)",3,tidak layak konsumsi,False,False,False,False
R763,['minuman'],9,"(-5.41871453722313, 105.2173599530903)",3,"['hampir kadaluarsa', 'layak konsumsi']",True,True,True,True
R764,['minuman'],8,"(-5.4074150005824, 105.27643137807327)",5,"['hampir kadaluarsa', 'layak konsumsi']",False,False,True,False
R765,"['makanan', 'minuman']",9,"(-5.43410241414807, 105.30089529858316)",2,"['hampir kadaluarsa', 'layak konsumsi']",True,True,True,True
R766,['minuman'],1,"(-5.39192084700548, 105.26351841495895)",5,tidak layak konsumsi,False,False,False,False
R767,['minuman'],8,"(-5.42628915884799, 105.26907021514542)",3,tidak layak konsumsi,False,False,False,False
R768,"['minuman', 'makanan']",8,"(-5.40401733536122, 105.30929972161181)",0,tidak layak konsumsi,False,False,False,False
R769,['makanan'],2,"(-5.43014351224228, 105.2961846730276)",0,tidak layak konsumsi,False,False,False,False
R770,['minuman'],4,"(-5.38806504475994, 105.2542157831916)",0,tidak layak konsumsi,False,False,False,False
R771,['minuman'],2,"(-5.41017695533331, 105.31219570043132)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R772,"['makanan', 'minuman']",1,"(-5.4016920156322, 105.26821076003931)",1,['layak konsumsi'],True,True,True,True
R773,['minuman'],9,"(-5.39708785648542, 105.23289141793376)",1,tidak layak konsumsi,False,False,False,False
R774,"['minuman', 'makanan']",3,"(-5.37768173762177, 105.28346617629585)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R775,"['minuman', 'makanan']",9,"(-5.39233090797172, 105.29574355380001)",1,tidak layak konsumsi,False,False,False,False
R776,['minuman'],7,"(-5.38217704456948, 105.28829721600464)",4,tidak layak konsumsi,False,False,False,False
R777,"['makanan', 'minuman']",8,"(-5.43564280274748, 105.28374252612166)",0,['hampir kadaluarsa'],True,True,True,True
R778,['minuman'],6,"(-5.40940102899345, 105.21923601713668)",5,['layak konsumsi'],True,False,True,False
R779,['makanan'],5,"(-5.38637911173446, 105.21221936415937)",5,"['hampir kadaluarsa', 'layak konsumsi']",False,True,False,False
R780,"['minuman', 'makanan']",3,"(-5.42918229053836, 105.29600476597498)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R781,['makanan'],1,"(-5.37470311791321, 105.2828778977149)",2,tidak layak konsumsi,False,False,False,False
R782,['minuman'],6,"(-5.39231860343314, 105.2970087049146)",0,['hampir kadaluarsa'],False,True,True,False
R783,['makanan'],6,"(-5.41000531740737, 105.23673231610418)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,False
R784,"['makanan', 'minuman']",3,"(-5.3932189600488, 105.30541599668865)",2,['layak konsumsi'],True,False,True,True
R785,['minuman'],10,"(-5.40592017765756, 105.25759828284194)",1,['layak konsumsi'],False,False,False,False
R786,['minuman'],10,"(-5.39243270655752, 105.22699207226546)",2,['hampir kadaluarsa'],True,True,True,True
R787,['minuman'],5,"(-5.39399496539016, 105.30909276404296)",3,"['hampir kadaluarsa', 'layak konsumsi']",False,True,False,False
R788,['makanan'],10,"(-5.4360946616719, 105.25465212338729)",0,tidak layak konsumsi,False,False,False,False
R789,['makanan'],1,"(-5.3730919971603, 105.28099132281235)",3,tidak layak konsumsi,False,False,False,False
R790,['makanan'],8,"(-5.38199076432271, 105.31315728876447)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R791,"['makanan', 'minuman']",10,"(-5.3818125704192, 105.27799438357476)",2,tidak layak konsumsi,False,False,False,False
R792,"['minuman', 'makanan']",6,"(-5.3872887577326, 105.30459709425715)",3,"['hampir kadaluarsa', 'layak konsumsi']",False,False,False,False
R793,['minuman'],4,"(-5.37764484183568, 105.24835765672744)",3,['layak konsumsi'],False,False,True,True
R794,"['makanan', 'minuman']",4,"(-5.37952119765162, 105.28597400937102)",4,['hampir kadaluarsa'],True,True,False,True
R795,"['minuman', 'makanan']",5,"(-5.40127151200427, 105.29933982258228)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,False
R796,"['makanan', 'minuman']",4,"(-5.40177665958296, 105.23521590027651)",5,['layak konsumsi'],True,False,True,True
R797,"['minuman', 'makanan']",8,"(-5.42009720885153, 105.29261431506418)",5,tidak layak konsumsi,False,False,False,False
R798,['minuman'],7,"(-5.39936868269303, 105.31022353951653)",0,tidak layak konsumsi,False,False,False,False
R799,"['minuman', 'makanan']",10,"(-5.3947477716842, 105.24472376561214)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R800,['makanan'],8,"(-5.42095478604402, 105.22951321763422)",0,['hampir kadaluarsa'],False,True,False,True
R801,['makanan'],10,"(-5.38354095720736, 105.23308403274862)",3,"['hampir kadaluarsa', 'layak konsumsi']",False,False,False,True
R802,"['minuman', 'makanan']",10,"(-5.38975477484438, 105.25933545815458)",1,['layak konsumsi'],False,True,False,True
R803,"['minuman', 'makanan']",8,"(-5.39918868363924, 105.31026833934507)",4,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R804,"['minuman', 'makanan']",5,"(-5.3870029786493, 105.24837546119083)",0,['hampir kadaluarsa'],False,False,True,True
R805,"['minuman', 'makanan']",2,"(-5.38251643290934, 105.2985479210491)",0,"['hampir kadaluarsa', 'layak konsumsi']",False,True,True,False
R806,"['makanan', 'minuman']",3,"(-5.38979539699727, 105.28196820062)",3,tidak layak konsumsi,False,False,False,False
R807,['makanan'],7,"(-5.41119510821563, 105.22585478351708)",5,['hampir kadaluarsa'],False,True,False,True
R808,"['makanan', 'minuman']",7,"(-5.39523072781209, 105.27860504302046)",5,tidak layak konsumsi,False,False,False,False
R809,"['makanan', 'minuman']",3,"(-5.39160724439872, 105.2356359486697)",0,tidak layak konsumsi,False,False,False,False
R810,"['makanan', 'minuman']",7,"(-5.42459084181582, 105.21926533330074)",0,['layak konsumsi'],True,True,True,True
R811,"['minuman', 'makanan']",4,"(-5.38761810856781, 105.28256453219134)",5,tidak layak konsumsi,False,False,False,False
R812,"['minuman', 'makanan']",6,"(-5.37703797838089, 105.26899133328675)",5,tidak layak konsumsi,False,False,False,False
R813,"['minuman', 'makanan']",4,"(-5.38999206560914, 105.26072574409042)",1,tidak layak konsumsi,False,False,False,False
R814,['makanan'],7,"(-5.37764826783089, 105.21634537114662)",4,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,False
R815,"['makanan', 'minuman']",10,"(-5.43214607813774, 105.27917127167792)",3,tidak layak konsumsi,False,False,False,False
R816,['minuman'],4,"(-5.37435363233142, 105.25961344219071)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,False
R817,['makanan'],3,"(-5.39484161419863, 105.23423925149987)",0,tidak layak konsumsi,False,False,False,False
R818,"['minuman', 'makanan']",5,"(-5.42259858020682, 105.30564072416472)",3,tidak layak konsumsi,False,False,False,False
R819,['minuman'],3,"(-5.42699444348106, 105.253199154291)",1,tidak layak konsumsi,False,False,False,False
R820,['minuman'],4,"(-5.38120114358448, 105.27085084123048)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R821,['minuman'],5,"(-5.41787852212711, 105.2915788312835)",3,tidak layak konsumsi,False,False,False,False
R822,['minuman'],10,"(-5.39016227646909, 105.28425642786176)",4,tidak layak konsumsi,False,False,False,False
R823,['minuman'],6,"(-5.39640949255233, 105.23302182757136)",0,tidak layak konsumsi,False,False,False,False
R824,['minuman'],4,"(-5.42958225765593, 105.28765796709706)",5,tidak layak konsumsi,False,False,False,False
R825,['makanan'],6,"(-5.42549762342388, 105.28292064817178)",5,tidak layak konsumsi,False,False,False,False
R826,"['makanan', 'minuman']",5,"(-5.41984974285015, 105.21427480228364)",0,tidak layak konsumsi,False,False,False,False
R827,"['makanan', 'minuman']",1,"(-5.41533714112859, 105.2552791268318)",4,tidak layak konsumsi,False,False,False,False
R828,"['makanan', 'minuman']",4,"(-5.37765874755618, 105.22129497561856)",1,"['hampir kadaluarsa', 'layak konsumsi']",True,True,True,True
R829,"['minuman', 'makanan']",2,"(-5.41334373357084, 105.25667305183859)",5,['layak konsumsi'],True,True,True,True
R830,"['minuman', 'makanan']",6,"(-5.43485657657518, 105.21101718487871)",4,['hampir kadaluarsa'],True,False,True,True
R831,"['makanan', 'minuman']",8,"(-5.39329482995371, 105.29507770384869)",2,tidak layak konsumsi,False,False,False,False
R832,['minuman'],3,"(-5.42863737714926, 105.30800960911557)",5,"['hampir kadaluarsa', 'layak konsumsi']",False,False,True,False
R833,['makanan'],5,"(-5.37998515096281, 105.31173168409055)",0,"['hampir kadaluarsa', 'layak konsumsi']",False,False,True,False
R834,"['makanan', 'minuman']",7,"(-5.37532811433352, 105.30509966254296)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,False
R835,['minuman'],10,"(-5.37952630316015, 105.22405097069303)",3,"['hampir kadaluarsa', 'layak konsumsi']",False,False,False,False
R836,"['minuman', 'makanan']",1,"(-5.40897267891053, 105.23716267657075)",2,"['hampir kadaluarsa', 'layak konsumsi']",True,False,False,True
R837,['minuman'],4,"(-5.39096136162453, 105.26734852466711)",0,tidak layak konsumsi,False,False,False,False
R838,"['makanan', 'minuman']",7,"(-5.3797788698166, 105.24221684707663)",4,['hampir kadaluarsa'],False,True,False,False
R839,"['makanan', 'minuman']",9,"(-5.40667832734593, 105.26055154537939)",0,tidak layak konsumsi,False,False,False,False
R840,"['minuman', 'makanan']",8,"(-5.4274223254307, 105.21631413968404)",1,tidak layak konsumsi,False,False,False,False
R841,['minuman'],8,"(-5.3858045135601, 105.29115053076232)",4,tidak layak konsumsi,False,False,False,False
R842,['makanan'],7,"(-5.39752861928636, 105.24931304254191)",3,['layak konsumsi'],False,False,False,False
R843,['makanan'],3,"(-5.42209513714795, 105.27765377965686)",2,['layak konsumsi'],False,True,True,True
R844,"['makanan', 'minuman']",7,"(-5.39718224304585, 105.21340771314826)",3,tidak layak konsumsi,False,False,False,False
R845,['makanan'],5,"(-5.41801252436259, 105.30049873746316)",5,tidak layak konsumsi,False,False,False,False
R846,"['minuman', 'makanan']",1,"(-5.39023416680486, 105.26715435819688)",3,tidak layak konsumsi,False,False,False,False
R847,['minuman'],10,"(-5.41643719901407, 105.22789464469179)",5,['hampir kadaluarsa'],False,False,False,False
R848,['minuman'],6,"(-5.41528698499898, 105.26148954117643)",1,tidak layak konsumsi,False,False,False,False
R849,"['minuman', 'makanan']",6,"(-5.39769258025949, 105.27351193462924)",1,['layak konsumsi'],True,False,True,False
