donor_id,jenis_makanan,jumlah_makanan,lokasi_donor,makanan_layak_konsumsi,is_halal,is_for_child,is_for_elderly,is_alergan
D685,"['minuman', 'makanan']",1,"(-5.37926976059108, 105.31294984397825)",layak konsumsi,False,True,False,True
D686,"['minuman', 'makanan']",7,"(-5.41726924774458, 105.30448465136537)",tidak layak konsumsi,False,False,True,True
D687,['minuman'],5,"(-5.37984304828649, 105.29279289160489)",layak konsumsi,False,True,False,True
D688,['minuman'],6,"(-5.41952311126324, 105.29752573097771)",hampir kadaluarsa,False,False,True,True
D689,['minuman'],4,"(-5.42824322516052, 105.28400134737792)",hampir kadaluarsa,False,False,True,True
D690,"['makanan', 'minuman']",4,"(-5.42147529897378, 105.24808914315861)",hampir kadaluarsa,False,False,False,True
D691,['makanan'],8,"(-5.42034025797632, 105.2975456502933)",tidak layak konsumsi,True,True,True,False
D692,['minuman'],6,"(-5.4325363576222, 105.22159717255619)",layak konsumsi,True,True,True,False
D693,['minuman'],5,"(-5.39868983875242, 105.252139936224)",tidak layak konsumsi,True,False,True,True
D694,['minuman'],5,"(-5.39164894334934, 105.30200776781156)",tidak layak konsumsi,True,True,True,True
D695,['minuman'],3,"(-5.40766863418055, 105.27174029654134)",layak konsumsi,True,True,False,True
D696,['makanan'],8,"(-5.43182593771815, 105.30189249051105)",tidak layak konsumsi,True,False,True,True
D697,['minuman'],3,"(-5.40994304278266, 105.27564781639198)",layak konsumsi,False,False,True,True
D698,['minuman'],5,"(-5.3784592232034, 105.27977014793498)",hampir kadaluarsa,True,False,True,True
D699,"['makanan', 'minuman']",8,"(-5.4099578797867, 105.29404869338366)",hampir kadaluarsa,True,False,True,True
D700,['makanan'],1,"(-5.42151751493928, 105.24650388043692)",hampir kadaluarsa,True,True,False,False
D701,['minuman'],7,"(-5.39158617168193, 105.24664292329064)",tidak layak konsumsi,False,False,True,False
D702,['makanan'],9,"(-5.40682593402006, 105.26222491551572)",hampir kadaluarsa,False,False,False,True
D703,['minuman'],2,"(-5.41266619082889, 105.25090957731713)",layak konsumsi,False,False,True,False
D704,"['minuman', 'makanan']",4,"(-5.41351187428406, 105.25800444582708)",hampir kadaluarsa,False,True,True,True
D705,"['minuman', 'makanan']",10,"(-5.38160169964429, 105.2903612449633)",tidak layak konsumsi,False,True,True,True
D706,"['minuman', 'makanan']",3,"(-5.37359952550159, 105.24185693088695)",tidak layak konsumsi,False,False,True,True
D707,"['minuman', 'makanan']",7,"(-5.39948504482047, 105.29020477310635)",tidak layak konsumsi,True,True,False,False
D708,"['minuman', 'makanan']",1,"(-5.4298084054029, 105.31109414681868)",hampir kadaluarsa,False,True,False,True
D709,['minuman'],10,"(-5.41653316751936, 105.27663305581059)",hampir kadaluarsa,True,False,True,False
D710,"['minuman', 'makanan']",7,"(-5.39908740180583, 105.22474841819786)",layak konsumsi,False,False,False,True
D711,['makanan'],9,"(-5.39615839914657, 105.21244376491279)",hampir kadaluarsa,True,True,False,False
D712,['makanan'],7,"(-5.38177265251727, 105.29060292266699)",layak konsumsi,True,True,False,False
D713,['minuman'],10,"(-5.4021577373997, 105.22901852329665)",layak konsumsi,True,False,True,False
D714,['makanan'],5,"(-5.40506263484832, 105.30692519698304)",tidak layak konsumsi,True,False,False,False
D715,['makanan'],6,"(-5.37324219268364, 105.2290470635914)",hampir kadaluarsa,False,True,True,False
D716,['minuman'],4,"(-5.41753096504775, 105.23225258602645)",tidak layak konsumsi,True,False,True,True
D717,"['makanan', 'minuman']",6,"(-5.4047242395505, 105.28298029792468)",layak konsumsi,False,False,True,True
D718,['makanan'],5,"(-5.43898868431861, 105.29695757806695)",hampir kadaluarsa,False,False,True,True
D719,"['makanan', 'minuman']",4,"(-5.40542235131057, 105.31308267065849)",tidak layak konsumsi,True,True,True,True
D720,"['makanan', 'minuman']",7,"(-5.38527039315683, 105.29201922124636)",hampir kadaluarsa,False,False,True,True
D721,"['makanan', 'minuman']",6,"(-5.42171447783271, 105.24451162867503)",hampir kadaluarsa,True,False,True,True
D722,['minuman'],10,"(-5.40778986348787, 105.23843929019365)",hampir kadaluarsa,False,True,True,False
D723,['minuman'],9,"(-5.42351006568613, 105.25766276712777)",hampir kadaluarsa,False,True,True,True
D724,['minuman'],7,"(-5.41443705514507, 105.28303371414097)",hampir kadaluarsa,True,True,True,True
D725,"['makanan', 'minuman']",10,"(-5.40682566554832, 105.27740584749094)",hampir kadaluarsa,False,True,False,True
D726,"['minuman', 'makanan']",4,"(-5.37444865172481, 105.2632068847756)",layak konsumsi,False,False,True,False
D727,['minuman'],8,"(-5.40479144473504, 105.22639253483918)",tidak layak konsumsi,True,True,False,False
D728,"['minuman', 'makanan']",8,"(-5.40876318966546, 105.22549211427255)",layak konsumsi,True,False,False,False
D729,"['minuman', 'makanan']",5,"(-5.3937142320255, 105.22032351472225)",tidak layak konsumsi,False,False,False,False
D730,['makanan'],6,"(-5.42432458852451, 105.26147138702159)",tidak layak konsumsi,True,False,True,True
D731,"['minuman', 'makanan']",3,"(-5.41146757924568, 105.31212176689858)",tidak layak konsumsi,True,False,False,True
D732,"['makanan', 'minuman']",10,"(-5.43638804732104, 105.2388668317787)",tidak layak konsumsi,False,True,False,True
D733,['makanan'],7,"(-5.39531200928649, 105.24543237824432)",hampir kadaluarsa,False,True,True,True
D734,"['makanan', 'minuman']",2,"(-5.40431591889481, 105.23445909163968)",hampir kadaluarsa,False,False,True,False
D735,['minuman'],3,"(-5.40072809086189, 105.28978800884323)",tidak layak konsumsi,False,True,True,True
D736,"['minuman', 'makanan']",9,"(-5.40130975355397, 105.2316033997956)",layak konsumsi,False,False,False,False
D737,"['makanan', 'minuman']",8,"(-5.38030669309552, 105.21332839445778)",tidak layak konsumsi,False,False,False,False
D738,"['makanan', 'minuman']",4,"(-5.39128553867234, 105.27415311503673)",tidak layak konsumsi,False,False,True,True
D739,"['makanan', 'minuman']",3,"(-5.43391925452497, 105.27085785111879)",hampir kadaluarsa,False,True,True,True
D740,"['makanan', 'minuman']",9,"(-5.3766339511145, 105.29042198001886)",layak konsumsi,False,False,False,True
D741,['makanan'],5,"(-5.40855250839653, 105.27900320503542)",layak konsumsi,True,False,True,True
D742,"['minuman', 'makanan']",4,"(-5.37432025716849, 105.31146261326275)",tidak layak konsumsi,True,True,False,True
D743,"['minuman', 'makanan']",10,"(-5.43282132212283, 105.20854109277802)",hampir kadaluarsa,False,False,True,True
D744,['minuman'],9,"(-5.40832275414639, 105.22048781572799)",tidak layak konsumsi,True,True,False,True
D745,['minuman'],3,"(-5.394925573929, 105.26826514233647)",layak konsumsi,False,False,False,False
D746,"['makanan', 'minuman']",2,"(-5.38072162771151, 105.27646774241374)",tidak layak konsumsi,True,True,True,True
D747,['makanan'],10,"(-5.43776527368559, 105.24450725521716)",tidak layak konsumsi,True,True,False,False
D748,['minuman'],5,"(-5.4249555049143, 105.26942972793972)",tidak layak konsumsi,False,False,True,True
D749,['minuman'],5,"(-5.37949321886257, 105.20968732623858)",tidak layak konsumsi,True,False,False,False
D750,['makanan'],2,"(-5.37390154456891, 105.25006793974904)",hampir kadaluarsa,False,True,False,False
D751,"['makanan', 'minuman']",8,"(-5.43884968966576, 105.27756138963728)",layak konsumsi,False,False,False,False
D752,['makanan'],3,"(-5.43622861737061, 105.30568475439094)",hampir kadaluarsa,False,True,False,False
D753,"['makanan', 'minuman']",8,"(-5.37917087723836, 105.22393427906421)",tidak layak konsumsi,False,False,False,False
D754,"['minuman', 'makanan']",8,"(-5.39154926613729, 105.26280894861614)",tidak layak konsumsi,False,False,False,False
D755,"['minuman', 'makanan']",9,"(-5.41816983543542, 105.22317509407581)",tidak layak konsumsi,True,False,True,True
D756,['makanan'],5,"(-5.43471546918419, 105.2720423348518)",layak konsumsi,False,True,False,False
D757,['minuman'],8,"(-5.42289054089423, 105.2386764082329)",layak konsumsi,False,False,True,False
D758,['makanan'],6,"(-5.42701600935454, 105.31207222236294)",hampir kadaluarsa,True,False,True,False
D759,"['makanan', 'minuman']",1,"(-5.38099630009665, 105.2718284186838)",layak konsumsi,True,True,False,True
D760,"['makanan', 'minuman']",9,"(-5.41840191221718, 105.23656021276368)",hampir kadaluarsa,True,False,True,False
D761,"['makanan', 'minuman']",4,"(-5.41624947003996, 105.30248952117743)",layak konsumsi,False,False,True,False
D762,['makanan'],6,"(-5.43381374076177, 105.30918775978473)",layak konsumsi,True,True,False,False
D763,['makanan'],1,"(-5.37650798348946, 105.29105790138502)",layak konsumsi,True,False,True,False
D764,['minuman'],2,"(-5.38768959732994, 105.31000387382234)",hampir kadaluarsa,False,True,False,False
D765,['minuman'],8,"(-5.40372304030862, 105.28199454962927)",tidak layak konsumsi,False,True,False,False
D766,['makanan'],7,"(-5.38098294121796, 105.2905390187766)",layak konsumsi,False,True,True,True
D767,['minuman'],1,"(-5.4301528091149, 105.22118170030507)",tidak layak konsumsi,False,True,True,False
D768,['makanan'],9,"(-5.43796830908272, 105.2476288672981)",layak konsumsi,False,False,False,False
D769,"['minuman', 'makanan']",1,"(-5.41009104004183, 105.25680631160954)",layak konsumsi,False,True,False,False
D770,['minuman'],6,"(-5.41579823679425, 105.28526194531105)",hampir kadaluarsa,True,True,False,True
D771,['makanan'],7,"(-5.37474565640202, 105.24499204416459)",layak konsumsi,False,True,True,True
D772,['minuman'],7,"(-5.3836960123909, 105.28554835586458)",layak konsumsi,True,True,False,False
D773,"['minuman', 'makanan']",2,"(-5.3876394857304, 105.27645187016273)",tidak layak konsumsi,False,True,True,True
D774,['makanan'],4,"(-5.3964239949801, 105.21952377874165)",layak konsumsi,False,False,True,False
D775,"['makanan', 'minuman']",7,"(-5.41906298216388, 105.28885320765981)",layak konsumsi,True,True,True,True
D776,"['makanan', 'minuman']",9,"(-5.39410675262343, 105.2319752439482)",layak konsumsi,False,True,True,False
D777,['makanan'],7,"(-5.3750515887308, 105.2120774584171)",tidak layak konsumsi,False,True,False,True
D778,['makanan'],9,"(-5.43306093516796, 105.23249077021063)",tidak layak konsumsi,True,True,True,True
D779,"['makanan', 'minuman']",9,"(-5.38078656011327, 105.30961669536323)",tidak layak konsumsi,False,False,True,True
D780,['minuman'],3,"(-5.40332873886087, 105.31126316799015)",layak konsumsi,False,False,False,False
D781,"['minuman', 'makanan']",4,"(-5.37372108202642, 105.30265893828326)",tidak layak konsumsi,True,True,True,False
D782,"['minuman', 'makanan']",2,"(-5.38861508536252, 105.30124141138495)",hampir kadaluarsa,True,False,True,True
D783,['minuman'],7,"(-5.39161146917365, 105.21636854106326)",tidak layak konsumsi,False,False,False,True
D784,['makanan'],8,"(-5.41178635685896, 105.24910012959403)",hampir kadaluarsa,False,True,True,False
D785,"['minuman', 'makanan']",7,"(-5.42893991000725, 105.27751978268701)",layak konsumsi,True,False,True,True
D786,"['minuman', 'makanan']",8,"(-5.38253518532277, 105.23514906948154)",tidak layak konsumsi,False,False,True,True
D787,"['minuman', 'makanan']",3,"(-5.40923707636892, 105.3139619045983)",tidak layak konsumsi,False,False,True,True
D788,"['minuman', 'makanan']",5,"(-5.43168289001511, 105.21544918554608)",hampir kadaluarsa,True,True,False,False
D789,"['makanan', 'minuman']",3,"(-5.42177195895065, 105.31333447718345)",hampir kadaluarsa,True,True,False,True
D790,"['minuman', 'makanan']",10,"(-5.38521184289669, 105.23450016496521)",hampir kadaluarsa,False,False,True,True
D791,['makanan'],6,"(-5.38297888015461, 105.22485701406488)",layak konsumsi,True,False,False,True
D792,['minuman'],3,"(-5.42391847274001, 105.22553266801168)",hampir kadaluarsa,True,False,True,True
D793,"['makanan', 'minuman']",7,"(-5.43695518423862, 105.27569984078018)",tidak layak konsumsi,False,True,True,False
D794,"['minuman', 'makanan']",1,"(-5.39176967136728, 105.27030449099323)",tidak layak konsumsi,False,True,False,False
D795,['minuman'],9,"(-5.42569697363406, 105.22588230319307)",tidak layak konsumsi,True,False,True,False
D796,['makanan'],5,"(-5.38328396690232, 105.25937891967195)",tidak layak konsumsi,False,False,False,True
D797,['makanan'],7,"(-5.38576983131506, 105.29735944887832)",layak konsumsi,True,True,False,True
D798,['makanan'],4,"(-5.42281609122055, 105.25030037561085)",layak konsumsi,True,False,False,True
D799,['minuman'],10,"(-5.40240653054425, 105.23426593030531)",layak konsumsi,True,False,True,False
D800,"['minuman', 'makanan']",6,"(-5.42174964757656, 105.25988946923795)",layak konsumsi,False,False,True,False
D801,"['makanan', 'minuman']",6,"(-5.37529255327736, 105.24549965345436)",layak konsumsi,False,False,False,False
D802,"['makanan', 'minuman']",3,"(-5.43588850425765, 105.26875132985981)",tidak layak konsumsi,False,False,False,True
D803,"['minuman', 'makanan']",10,"(-5.40207740478245, 105.24069626967416)",tidak layak konsumsi,True,False,True,True
D804,['makanan'],6,"(-5.39615417019471, 105.26793327832108)",layak konsumsi,False,True,False,True
D805,"['minuman', 'makanan']",2,"(-5.39735687300008, 105.30417295750537)",hampir kadaluarsa,True,True,True,True
D806,"['minuman', 'makanan']",10,"(-5.37880573059145, 105.29252455490068)",hampir kadaluarsa,False,False,False,False
D807,"['minuman', 'makanan']",6,"(-5.41347471350694, 105.24604843063554)",tidak layak konsumsi,False,True,False,False
D808,"['minuman', 'makanan']",2,"(-5.40315229436982, 105.31010391498322)",hampir kadaluarsa,False,True,False,True
D809,['makanan'],4,"(-5.40453804339827, 105.22258772685973)",hampir kadaluarsa,True,True,True,True
D810,"['minuman', 'makanan']",7,"(-5.42768878429657, 105.29769002328652)",tidak layak konsumsi,False,True,True,False
D811,"['minuman', 'makanan']",10,"(-5.41704325866395, 105.23122703155032)",hampir kadaluarsa,True,True,False,False
D812,['makanan'],2,"(-5.42293367548003, 105.26309272886525)",tidak layak konsumsi,True,True,True,False
D813,"['makanan', 'minuman']",6,"(-5.37480523707242, 105.25981651120284)",hampir kadaluarsa,True,False,False,False
D814,['makanan'],7,"(-5.39365729475148, 105.26294652219966)",tidak layak konsumsi,True,True,True,False
D815,['minuman'],9,"(-5.40040457725902, 105.22393121980608)",layak konsumsi,True,False,True,False
D816,"['makanan', 'minuman']",10,"(-5.42995359685686, 105.2908830557605)",layak konsumsi,True,False,False,False
D817,['makanan'],8,"(-5.42846363143271, 105.21551152141286)",tidak layak konsumsi,True,False,False,False
D818,"['makanan', 'minuman']",7,"(-5.37352775446413, 105.30852987784827)",hampir kadaluarsa,False,False,True,True
D819,['minuman'],9,"(-5.4085849505997, 105.24918657776746)",tidak layak konsumsi,False,True,False,True
D820,['makanan'],10,"(-5.38365894159145, 105.2546777357249)",layak konsumsi,False,True,True,False
D821,['makanan'],8,"(-5.417421440276, 105.27137359404672)",hampir kadaluarsa,True,False,True,False
D822,['makanan'],1,"(-5.37779802598152, 105.30492480251188)",tidak layak konsumsi,False,False,False,True
D823,['minuman'],6,"(-5.38861133472408, 105.28263814562874)",hampir kadaluarsa,True,False,True,True
D824,"['minuman', 'makanan']",10,"(-5.42750312086398, 105.30863206894395)",tidak layak konsumsi,True,True,True,True
D825,['makanan'],6,"(-5.41041968382448, 105.29336367211798)",tidak layak konsumsi,False,False,False,True
D826,"['makanan', 'minuman']",10,"(-5.38248991005264, 105.25111124010039)",tidak layak konsumsi,False,True,False,False
D827,['makanan'],1,"(-5.43678780655822, 105.21122229224159)",hampir kadaluarsa,False,False,False,False
D828,"['minuman', 'makanan']",7,"(-5.38401277116163, 105.27275325589868)",layak konsumsi,True,True,True,False
D829,['minuman'],7,"(-5.39241419003759, 105.30391938340628)",tidak layak konsumsi,False,False,True,True
D830,"['minuman', 'makanan']",10,"(-5.39304201384269, 105.2934531842119)",tidak layak konsumsi,True,True,True,False
D831,['minuman'],3,"(-5.38675852322034, 105.26016257553799)",layak konsumsi,False,True,False,True
D832,"['makanan', 'minuman']",5,"(-5.39679503760898, 105.2413116591608)",tidak layak konsumsi,True,False,True,False
D833,['makanan'],7,"(-5.43681472826249, 105.22436481737176)",layak konsumsi,False,True,False,False
D834,['makanan'],1,"(-5.42874926729744, 105.29040128845634)",hampir kadaluarsa,True,False,False,True
D835,"['minuman', 'makanan']",3,"(-5.43012092044829, 105.21328189125734)",layak konsumsi,False,False,True,True
D836,['makanan'],5,"(-5.42429382454949, 105.2795436600486)",hampir kadaluarsa,False,True,False,True
D837,['makanan'],1,"(-5.41387376596758, 105.31299683349897)",tidak layak konsumsi,True,False,False,True
D838,['makanan'],5,"(-5.4250033344893, 105.23138100407874)",tidak layak konsumsi,False,False,False,False
D839,"['makanan', 'minuman']",6,"(-5.37708286719357, 105.26842898481412)",hampir kadaluarsa,True,True,True,True
D840,['makanan'],8,"(-5.37899917289819, 105.27913783984108)",layak konsumsi,True,False,True,True
D841,"['minuman', 'makanan']",1,"(-5.38080956094407, 105.26170217957912)",tidak layak konsumsi,False,True,False,True
D842,['makanan'],8,"(-5.38095534633485, 105.2972387492051)",hampir kadaluarsa,False,False,False,False
D843,"['makanan', 'minuman']",5,"(-5.37716526817369, 105.27599163615817)",hampir kadaluarsa,True,False,True,True
D844,"['makanan', 'minuman']",4,"(-5.39731525154829, 105.2273499809349)",hampir kadaluarsa,False,False,False,True
