id_penyumbang,jumlah_disumbangkan,is_halal_donor,is_for_child_donor,is_for_elderly_donor,is_alergan,id_penerima,jumlah_dibutuhkan,frekuensi_menerima,is_halal_receiver,is_for_child_receiver,is_for_elderly_receiver,is_alergan_free,matching_score,makanan_disumbangkan_makanan,makanan_disumbangkan_makanan_minuman,makanan_disumbangkan_minuman,kondisi_makanan_hampir_kadaluarsa,kondisi_makanan_layak_konsumsi,kondisi_makanan_tidak_layak_konsumsi,makanan_dibutuhkan_makanan,makanan_dibutuhkan_makanan_minuman,makanan_dibutuhkan_minuman,kondisi_makanan_diterima_hampir_kadaluarsa,kondisi_makanan_diterima_layak_konsumsi,kondisi_makanan_diterima_layak_konsumsi_hampir_kadaluarsa,kondisi_makanan_diterima_tidak_layak konsumsi,status_penerima_mendesak,status_penerima_normal,status_penerima_tidak mendesak,jarak
D58,0.8571428571428571,1,1,0,0,T83,0.7346938775510204,0.0,0,1,0,1,0.7625,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.40064553825002186
D90,0.14285714285714285,0,0,1,1,T33,0.08163265306122448,0.3333333333333333,1,0,1,0,0.6399999999999999,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.4108513615925398
D6,0.8163265306122449,0,1,1,1,T54,0.02040816326530612,1.0,0,1,0,1,0.5318181818181817,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.07789816143406916
D28,0.32653061224489793,1,0,0,1,T99,0.7551020408163265,0.8888888888888888,0,1,0,1,0.6022368421052631,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6177470064225751
D4,0.3469387755102041,1,0,0,0,T23,0.9591836734693877,1.0,0,1,0,0,0.6193181818181818,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0.41307715881566204
D17,0.16326530612244897,1,1,0,0,T79,0.9591836734693877,0.4444444444444444,1,1,0,1,0.8562499999999998,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.2405160045283384
D75,1.0,0,0,0,0,T6,0.5306122448979592,0.8888888888888888,1,0,0,0,0.6574999999999999,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.29008747595105777
D42,0.12244897959183673,0,1,1,1,T55,0.22448979591836735,0.7777777777777778,1,1,0,1,0.2166666666666666,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0.3542195461698497
D36,0.24489795918367346,0,0,1,0,T83,0.7346938775510204,0.0,0,1,0,1,0.5976351351351351,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.04419075613642652
D19,0.16326530612244897,1,0,1,0,T39,0.22448979591836735,0.7777777777777778,0,1,0,0,0.4333333333333333,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.4413000090356859
D36,0.24489795918367346,0,0,1,0,T28,0.7346938775510204,1.0,1,1,1,1,0.5919533169533169,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.1729838337108334
D22,0.8979591836734694,0,0,0,0,T93,0.22448979591836735,0.1111111111111111,1,0,0,1,0.6499999999999999,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.1400954028845009
D99,1.0,1,0,0,1,T45,0.7959183673469388,0.6666666666666666,1,1,0,0,0.509375,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.3706395780691887
D35,0.673469387755102,1,1,1,1,T21,0.6326530612244898,0.2222222222222222,1,1,1,1,0.5687500000000001,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.6614380833115536
D69,0.22448979591836735,1,0,1,1,T35,0.12244897959183673,0.0,1,0,0,0,0.5625,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.48554330697313414
D3,0.30612244897959184,0,1,0,0,T9,0.2857142857142857,1.0,1,1,0,1,0.3818181818181819,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.26894538862115047
D20,0.8571428571428571,1,1,0,1,T96,0.6938775510204082,0.4444444444444444,1,0,1,0,0.5125,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.47915790550041243
D56,0.9591836734693877,0,0,0,0,T93,0.22448979591836735,0.1111111111111111,1,0,0,1,0.575,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.20487894844388543
D52,0.30612244897959184,1,1,1,0,T39,0.22448979591836735,0.7777777777777778,0,1,0,0,0.5833333333333333,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.1726477952930808
D64,0.7959183673469388,0,1,0,0,T97,0.8163265306122449,0.6666666666666666,1,0,1,0,0.5069359756097561,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.48426481631888224
D70,0.30612244897959184,1,1,1,1,T89,0.2653061224489796,0.3333333333333333,0,0,1,0,0.39,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.30026800227808803
D31,0.5510204081632653,1,1,0,0,T54,0.02040816326530612,1.0,0,1,0,1,0.6818181818181818,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.395452735754289
D71,0.40816326530612246,0,1,0,0,T58,0.40816326530612246,0.6666666666666666,0,0,0,0,0.7843749999999999,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.2448995516224926
D92,0.8367346938775511,1,0,0,1,T3,0.9183673469387755,0.3333333333333333,1,0,1,0,0.6313043478260869,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0.1100659889068291
D45,0.7346938775510204,1,0,0,0,T47,0.4897959183673469,0.4444444444444444,0,0,1,0,0.6624999999999999,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.32696672950676314
D100,0.12244897959183673,0,1,0,0,T25,0.10204081632653061,0.0,0,1,1,1,0.7874999999999999,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.3287269114153666
D86,0.5714285714285714,0,0,1,0,T52,0.9387755102040817,0.5555555555555556,1,1,1,0,0.4474164133738602,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0.6948461289051715
D64,0.7959183673469388,0,1,0,0,T17,0.22448979591836735,0.1111111111111111,1,1,1,0,0.6499999999999999,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.060628285306248794
D32,0.02040816326530612,0,0,1,0,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.7357142857142857,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.4645339180310852
D51,0.5306122448979592,1,0,1,0,T17,0.22448979591836735,0.1111111111111111,1,1,1,0,0.6,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.5104789424995968
D43,0.1836734693877551,1,1,1,1,T64,0.7346938775510204,0.0,1,1,1,0,0.564527027027027,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.8154465510995559
D44,0.6122448979591837,0,1,0,0,T40,0.9795918367346939,0.4444444444444444,1,0,0,0,0.450765306122449,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0.12603286481100776
D92,0.8367346938775511,1,0,0,1,T24,0.02040816326530612,0.2222222222222222,1,0,0,0,0.6687500000000001,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0.44736925488317014
D7,0.4489795918367347,1,1,1,1,T7,0.673469387755102,0.0,1,1,0,0,0.4801470588235294,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0.19287341495346014
D90,0.14285714285714285,0,0,1,1,T67,0.8367346938775511,0.6666666666666666,0,0,0,0,0.6034226190476191,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.6505618592931006
D95,0.9795918367346939,1,1,0,1,T45,0.7959183673469388,0.6666666666666666,1,1,0,0,0.634375,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.4574633314231876
D42,0.12244897959183673,0,1,1,1,T23,0.9591836734693877,1.0,0,1,0,0,0.5964015151515151,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0.3303231118490225
D94,0.7959183673469388,0,1,1,1,T56,0.6122448979591837,0.0,1,0,0,0,0.5125,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.4551064001660453
D45,0.7346938775510204,1,0,0,0,T99,0.7551020408163265,0.8888888888888888,0,1,0,1,0.6298684210526314,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.20360756176140946
D17,0.16326530612244897,1,1,0,0,T100,0.5510204081632653,0.2222222222222222,1,1,0,1,0.7508928571428571,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.4393516642423141
D91,0.061224489795918366,0,1,1,0,T46,0.9795918367346939,0.4444444444444444,1,1,1,0,0.6706632653061223,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0.3790283734964773
D45,0.7346938775510204,1,0,0,0,T6,0.5306122448979592,0.8888888888888888,1,0,0,0,0.5575,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0.3020802190318808
D84,0.12244897959183673,1,1,0,0,T58,0.40816326530612246,0.6666666666666666,0,0,0,0,0.4927083333333333,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0.8543986657245801
D15,0.5306122448979592,0,0,0,1,T40,0.9795918367346939,0.4444444444444444,1,0,0,0,0.4676020408163265,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0.6521669941603998
D89,0.42857142857142855,0,1,1,0,T85,0.3673469387755102,0.5555555555555556,1,0,1,1,0.7357142857142855,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0.37074978765491456
D47,0.8775510204081632,1,0,0,0,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.5333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.3184648063052133
D93,0.673469387755102,0,0,1,0,T44,0.1836734693877551,0.7777777777777778,1,0,0,0,0.5583333333333333,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.38488685207863793
D36,0.24489795918367346,0,0,1,0,T79,0.9591836734693877,0.4444444444444444,1,1,0,1,0.5895833333333332,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.5171967154112701
D86,0.5714285714285714,0,0,1,0,T49,0.40816326530612246,0.0,1,0,1,1,0.6874999999999999,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.41659220219861987
D89,0.42857142857142855,0,1,1,0,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.7107142857142856,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.72682027011428
D57,0.04081632653061224,0,1,0,0,T70,0.3673469387755102,1.0,1,1,1,1,0.1226076555023923,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0.7276848391765545
D97,0.9591836734693877,1,1,0,1,T49,0.40816326530612246,0.0,1,0,1,1,0.4624999999999999,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.2577462421487326
D62,0.8367346938775511,0,1,1,0,T91,0.5102040816326531,0.5555555555555556,1,1,0,1,0.6607142857142856,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.36500630835109127
D82,0.7755102040816326,1,0,0,1,T5,0.9591836734693877,1.0,1,0,0,0,0.7130681818181818,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.1512644506276854
D17,0.16326530612244897,1,1,0,0,T46,0.9795918367346939,0.4444444444444444,1,1,1,0,0.4808673469387755,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.2806506924025181
D58,0.8571428571428571,1,1,0,0,T32,0.7142857142857143,1.0,1,1,1,0,0.7068181818181818,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.24412129010648909
D3,0.30612244897959184,0,1,0,0,T38,0.5918367346938775,0.6666666666666666,0,1,0,1,0.7377083333333333,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0.4327727598501612
D89,0.42857142857142855,0,1,1,0,T39,0.22448979591836735,0.7777777777777778,0,1,0,0,0.5333333333333333,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.2899220904454839
D75,1.0,0,0,0,0,T84,0.7346938775510204,0.1111111111111111,0,0,0,0,0.725,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.6032092450278991
D59,0.3673469387755102,1,0,0,1,T62,0.30612244897959184,1.0,0,0,0,0,0.7068181818181818,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.5888624499713527
D77,0.5306122448979592,0,1,1,1,T82,0.9795918367346939,0.7777777777777778,1,0,1,0,0.6134353741496598,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0.023091983511835692
D84,0.12244897959183673,1,1,0,0,T12,1.0,0.1111111111111111,1,1,1,0,0.289,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0.46960714290451694
D83,0.8163265306122449,0,1,1,0,T57,0.7755102040816326,0.8888888888888888,0,1,1,1,0.5824999999999999,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.6505925242925974
D73,0.8979591836734694,1,1,0,0,T20,0.7346938775510204,0.3333333333333333,0,1,1,1,0.44,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.5037233222912985
D32,0.02040816326530612,0,0,1,0,T37,0.2857142857142857,1.0,1,1,0,0,0.1951515151515151,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0.32726498872459225
D96,0.6326530612244898,0,1,1,1,T19,0.3673469387755102,0.6666666666666666,1,0,1,1,0.334375,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.5046628152655408
D17,0.16326530612244897,1,1,0,0,T39,0.22448979591836735,0.7777777777777778,0,1,0,0,0.7333333333333333,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.1117360856739999
D20,0.8571428571428571,1,1,0,1,T86,0.6122448979591837,0.4444444444444444,1,0,0,0,0.4375,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.3216724501377454
D65,0.32653061224489793,0,0,1,1,T27,0.02040816326530612,0.7777777777777778,0,1,0,1,0.4333333333333334,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.4387365855795789
D46,0.8163265306122449,0,0,1,1,T23,0.9591836734693877,1.0,0,1,0,0,0.5922348484848484,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.7151942635352347
D76,0.7346938775510204,0,0,0,1,T33,0.08163265306122448,0.3333333333333333,1,0,1,0,0.465,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.3340846509304765
D49,0.10204081632653061,1,0,0,0,T45,0.7959183673469388,0.6666666666666666,1,1,0,0,0.524375,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.3474743319640041
D80,0.2653061224489796,0,0,1,1,T93,0.22448979591836735,0.1111111111111111,1,0,0,1,0.5499999999999999,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.32914943679173775
D48,0.08163265306122448,1,1,1,0,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.6732142857142857,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0.2956253341081333
D92,0.8367346938775511,1,0,0,1,T30,0.6938775510204082,0.8888888888888888,1,1,1,0,0.6074999999999999,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0.4703934448468327
D47,0.8775510204081632,1,0,0,0,T90,0.7755102040816326,0.6666666666666666,0,0,0,1,0.534375,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.39132438882636955
D62,0.8367346938775511,0,1,1,0,T27,0.02040816326530612,0.7777777777777778,0,1,0,1,0.3583333333333334,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.49181520865328815
D13,0.32653061224489793,0,0,1,1,T43,0.3673469387755102,0.8888888888888888,1,1,1,1,0.1469736842105263,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0.47648637872034016
D79,0.30612244897959184,0,1,0,1,T53,0.5714285714285714,1.0,1,0,0,1,0.2619905956112852,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0.2896444829261136
D90,0.14285714285714285,0,0,1,1,T51,0.7142857142857143,0.5555555555555556,0,0,1,1,0.482936507936508,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.4135762228666942
D90,0.14285714285714285,0,0,1,1,T79,0.9591836734693877,0.4444444444444444,1,1,0,1,0.4791666666666667,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.7006397359407736
D32,0.02040816326530612,0,0,1,0,T30,0.6938775510204082,0.8888888888888888,1,1,1,0,0.3882142857142857,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.1712364689316838
D96,0.6326530612244898,0,1,1,1,T55,0.22448979591836735,0.7777777777777778,1,1,0,1,0.2833333333333334,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.6784630023643021
D14,0.5510204081632653,0,0,0,0,T29,0.04081632653061224,0.2222222222222222,0,0,0,0,0.69375,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.23889090881762126
D19,0.16326530612244897,1,0,1,0,T79,0.9591836734693877,0.4444444444444444,1,1,0,1,0.6812499999999999,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.6389848800776642
D53,0.04081632653061224,0,1,1,0,T38,0.5918367346938775,0.6666666666666666,0,1,0,1,0.594375,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0.5678978547188471
D49,0.10204081632653061,1,0,0,0,T41,0.16326530612244897,0.5555555555555556,0,0,0,1,0.8023809523809522,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.3792812976416123
D55,0.7346938775510204,1,0,1,1,T4,0.2857142857142857,0.4444444444444444,0,1,0,0,0.6874999999999999,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.48323407512981575
D23,0.5306122448979592,1,1,1,0,T79,0.9591836734693877,0.4444444444444444,1,1,0,1,0.56875,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.7536276461844547
D14,0.5510204081632653,0,0,0,0,T55,0.22448979591836735,0.7777777777777778,1,1,0,1,0.3833333333333334,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.1527778901020755
D45,0.7346938775510204,1,0,0,0,T72,0.7142857142857143,0.6666666666666666,0,1,1,1,0.584375,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0.2698430213701735
D57,0.04081632653061224,0,1,0,0,T3,0.9183673469387755,0.3333333333333333,1,0,1,0,0.4465217391304348,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0.11990599077055715
D28,0.32653061224489793,1,0,0,1,T19,0.3673469387755102,0.6666666666666666,1,0,1,1,0.5988486842105264,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.4233996266655059
D15,0.5306122448979592,0,0,0,1,T32,0.7142857142857143,1.0,1,1,1,0,0.4818181818181818,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.42831861111625524
D20,0.8571428571428571,1,1,0,1,T7,0.673469387755102,0.0,1,1,0,0,0.8124999999999999,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.2260143068372407
D26,0.2857142857142857,0,0,0,1,T57,0.7755102040816326,0.8888888888888888,0,1,1,1,0.5209615384615384,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.7593732706910241
D10,0.7755102040816326,1,0,0,0,T75,0.08163265306122448,0.1111111111111111,0,0,1,1,0.6,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.39627436109450975
D70,0.30612244897959184,1,1,1,1,T100,0.5510204081632653,0.2222222222222222,1,1,0,1,0.4258928571428572,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0.7112180205415168
D83,0.8163265306122449,0,1,1,0,T52,0.9387755102040817,0.5555555555555556,1,1,1,0,0.4479483282674772,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.34059445538531513
D9,0.5306122448979592,0,0,0,1,T29,0.04081632653061224,0.2222222222222222,0,0,0,0,0.69375,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.20437500258939417
D80,0.2653061224489796,0,0,1,1,T51,0.7142857142857143,0.5555555555555556,0,0,1,1,0.4996031746031745,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.6841424444963772
D6,0.8163265306122449,0,1,1,1,T100,0.5510204081632653,0.2222222222222222,1,1,0,1,0.5187499999999999,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.6622042655250455
D74,0.7551020408163265,0,1,1,0,T52,0.9387755102040817,0.5555555555555556,1,1,1,0,0.6415653495440728,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.261495561498364
D49,0.10204081632653061,1,0,0,0,T72,0.7142857142857143,0.6666666666666666,0,1,1,1,0.5260416666666666,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.48453628645528324
D85,0.04081632653061224,0,1,0,0,T29,0.04081632653061224,0.2222222222222222,0,0,0,0,0.41875,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0.5290962770227181
D43,0.1836734693877551,1,1,1,1,T62,0.30612244897959184,1.0,0,0,0,0,0.4943181818181819,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.25070332242382753
D55,0.7346938775510204,1,0,1,1,T36,0.10204081632653061,0.7777777777777778,0,1,0,0,0.7083333333333333,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.03691789293296332
D84,0.12244897959183673,1,1,0,0,T79,0.9591836734693877,0.4444444444444444,1,1,0,1,0.6270833333333332,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0.7816802167338645
D92,0.8367346938775511,1,0,0,1,T68,0.8163265306122449,0.2222222222222222,1,1,1,0,0.49375,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0.30224753681725686
D85,0.04081632653061224,0,1,0,0,T100,0.5510204081632653,0.2222222222222222,1,1,0,1,0.7044642857142858,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.2736594396235316
D99,1.0,1,0,0,1,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.7857142857142856,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.3825987305884897
D3,0.30612244897959184,0,1,0,0,T18,0.10204081632653061,0.5555555555555556,0,0,1,0,0.6357142857142857,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2801939970673234
D72,0.5102040816326531,1,1,0,1,T61,0.46938775510204084,0.4444444444444444,1,0,0,1,0.3375,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.20298749382144662
D38,0.24489795918367346,0,1,1,0,T51,0.7142857142857143,0.5555555555555556,0,0,1,1,0.5718253968253968,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.22200585537424747
D97,0.9591836734693877,1,1,0,1,T69,0.8163265306122449,0.2222222222222222,0,1,1,0,0.54375,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.13847943498167792
D67,0.2653061224489796,1,0,1,1,T69,0.8163265306122449,0.2222222222222222,0,1,1,0,0.4778963414634146,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.1387718464013742
D96,0.6326530612244898,0,1,1,1,T98,0.12244897959183673,0.5555555555555556,0,1,1,1,0.7607142857142856,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.7358937943173344
D61,0.9183673469387755,1,1,1,0,T13,0.5306122448979592,0.4444444444444444,0,1,0,0,0.4875,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.5512362539854498
D12,0.673469387755102,1,0,1,0,T31,0.46938775510204084,1.0,1,0,0,0,0.3568181818181818,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.5579985324000788
D36,0.24489795918367346,0,0,1,0,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.3225,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.10544745710512987
D76,0.7346938775510204,0,0,0,1,T26,0.12244897959183673,0.7777777777777778,1,0,0,1,0.6083333333333333,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.18199613111704024
D85,0.04081632653061224,0,1,0,0,T56,0.6122448979591837,0.0,1,0,0,0,0.5221774193548387,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0.49430295779539596
D74,0.7551020408163265,0,1,1,0,T72,0.7142857142857143,0.6666666666666666,0,1,1,1,0.509375,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0.8402768309967235
D7,0.4489795918367347,1,1,1,1,T45,0.7959183673469388,0.6666666666666666,1,1,0,0,0.391875,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.23485170140111888
D41,0.12244897959183673,0,1,0,0,T21,0.6326530612244898,0.2222222222222222,1,1,1,1,0.615625,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.23256724290071282
D81,0.1836734693877551,1,1,0,1,T94,0.6938775510204082,0.6666666666666666,0,0,0,1,0.4379464285714286,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0.6651962781084545
D47,0.8775510204081632,1,0,0,0,T79,0.9591836734693877,0.4444444444444444,1,1,0,1,0.8291666666666665,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.19036145738994778
D72,0.5102040816326531,1,1,0,1,T15,0.2857142857142857,1.0,0,1,1,0,0.3818181818181818,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.5496202085246544
D69,0.22448979591836735,1,0,1,1,T31,0.46938775510204084,1.0,1,0,0,0,0.4068181818181818,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.5153980051455747
D45,0.7346938775510204,1,0,0,0,T18,0.10204081632653061,0.5555555555555556,0,0,1,0,0.7107142857142856,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.17774503652763837
D20,0.8571428571428571,1,1,0,1,T54,0.02040816326530612,1.0,0,1,0,1,0.6318181818181817,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.39069316566124074
D97,0.9591836734693877,1,1,0,1,T32,0.7142857142857143,1.0,1,1,1,0,0.7068181818181818,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.22297731284754121
D34,0.5306122448979592,0,0,1,1,T94,0.6938775510204082,0.6666666666666666,0,0,0,1,0.4365178571428572,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.6235348908682897
D29,0.9591836734693877,0,0,0,0,T37,0.2857142857142857,1.0,1,1,0,0,0.4818181818181818,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.0501688633177648
D30,0.22448979591836735,1,0,0,0,T85,0.3673469387755102,0.5555555555555556,1,0,1,1,0.5238721804511278,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.18075393952123045
D33,0.2653061224489796,1,0,0,1,T63,0.9183673469387755,0.4444444444444444,1,1,1,1,0.3679347826086957,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.4051593925255924
D22,0.8979591836734694,0,0,0,0,T17,0.22448979591836735,0.1111111111111111,1,1,1,0,0.6749999999999999,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.34740649778591104
D67,0.2653061224489796,1,0,1,1,T25,0.10204081632653061,0.0,0,1,1,1,0.7624999999999998,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.33077084450626043
D83,0.8163265306122449,0,1,1,0,T7,0.673469387755102,0.0,1,1,0,0,0.5375,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.49120673550186067
D13,0.32653061224489793,0,0,1,1,T11,0.46938775510204084,0.2222222222222222,1,0,1,0,0.4645833333333333,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0.35201113738491396
